order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_payment,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english
453e76957c508954ea1916f4ea18739e,e326bff07189a0c360703089bcf506ed,delivered,2017-08-11 21:40:24,2017-08-11 22:25:18,2017-08-17 19:42:27,2017-08-24 16:22:33,2017-09-15 00:00:00,912c80f32c41b9e56400ef8e073a866b,2335,sao paulo,SP,42.0,1.0,6c56299e19ae706d1907a4b19162435e,85d9eb9ddc5d00ca9336a2219c97bb13,2017-08-28 22:25:18,27.9,14.1,informatica_acessorios,22.0,716.0,2.0,200.0,36.0,2.0,28.0,31255.0,belo horizonte,MG,computers_accessories
c4566096644e484021e16258c06ccb4d,1510b5bd7ee4b45beab8d17c5bd15d3b,delivered,2018-01-21 14:12:28,2018-01-23 03:52:34,2018-01-24 23:09:25,2018-02-11 14:33:35,2018-02-21 00:00:00,66d09103672dba7228c25fcb5b3705e9,51030,recife,PE,52.62,1.0,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,2018-01-29 03:52:34,34.99,17.63,telefonia,58.0,751.0,5.0,300.0,17.0,4.0,12.0,4160.0,sao paulo,SP,telephony
d5ba09d1ab7cd3c7094545fa86c6c21c,acb63cf14731ec5a603f2ca382330d50,delivered,2018-02-17 20:52:50,2018-02-17 21:07:07,2018-02-19 19:57:11,2018-02-27 23:04:49,2018-03-12 00:00:00,32adc67ae0f3a0d1274bce94adabb759,22765,rio de janeiro,RJ,86.73,1.0,1c21c1ed398eae61184065889ca3d4b0,a3e9a2c700480d9bb01fba070ba80a0e,2018-02-22 20:07:07,69.0,17.73,cama_mesa_banho,51.0,324.0,1.0,900.0,42.0,8.0,37.0,14940.0,ibitinga,SP,bed_bath_table
210cf7d3028086f57d41f03d2a240390,f17cb09a8980e4f5a0a6b4df4707c089,delivered,2018-04-20 17:03:32,2018-04-24 19:28:54,2018-04-24 17:04:19,2018-05-10 20:52:14,2018-06-01 00:00:00,5758384c0722e1c8eb62d128a9cf56d3,68610,augusto correa,PA,196.8,1.0,76047a9f85e0601a31579a9a9e88a0e8,7e93a43ef30c4f03f38b393420bc753a,2018-04-26 17:30:45,159.0,37.8,relogios_presentes,56.0,272.0,1.0,333.0,17.0,13.0,15.0,6429.0,barueri,SP,watches_gifts
a7ed23d882841ee3a577ba96773a88e0,ff88c3fe67d72e79283259628c0731e1,delivered,2018-01-18 13:37:27,2018-01-18 13:52:59,2018-01-25 23:42:53,2018-01-27 16:52:20,2018-02-02 00:00:00,5cf2f57b9532cfa341be844f67982977,9912,diadema,SP,172.65,3.0,4914f8796af2ecd359fd8f44b9b92339,c826c40d7b19f62a09e2d7c5e7295ee2,2018-01-24 13:52:59,49.77,7.78,Unknown,,,,100.0,16.0,11.0,12.0,7133.0,guarulhos,SP,
ed82d3384df9ca70bcd946e63d8d172b,fdf25da38a22a7f03d508437155e8bb3,delivered,2018-03-16 10:07:32,2018-03-17 02:35:33,2018-03-24 00:48:40,2018-03-27 02:28:35,2018-03-28 00:00:00,65f81e95242df10c2069114a421b851a,13501,rio claro,SP,35.39,1.0,cae79e3b5c787c231543fa415a20b5cc,56642bcb79900e777d68e91915cb4267,2018-03-22 02:35:33,28.0,7.39,ferramentas_jardim,36.0,2213.0,1.0,350.0,45.0,45.0,12.0,3701.0,sao paulo,SP,garden_tools
b6af840e6199db586de5da4e646cce76,e10cc38ada4c34acd6ad1bb67df93953,delivered,2017-03-10 13:20:31,2017-03-10 13:20:31,2017-03-16 09:58:29,2017-03-27 11:51:55,2017-04-06 00:00:00,c3763b3615d9ba4d12f8c534c7e6c77e,75143,anapolis,GO,514.16,1.0,e5e8d1321d9ce88718c1ab0c7308931b,7e93a43ef30c4f03f38b393420bc753a,2017-03-16 13:20:31,492.02,22.14,relogios_presentes,37.0,513.0,1.0,300.0,19.0,9.0,15.0,6429.0,barueri,SP,watches_gifts
fbfba2ffdcf0d5f4e4eeebc83a18b0d3,7decbed5e9dba1c414ec29e6642fc782,delivered,2018-03-18 16:14:17,2018-03-18 16:30:26,2018-03-20 15:09:35,2018-03-23 21:07:04,2018-04-10 00:00:00,6dfd32ebdda748f99584cb407510bb89,14500,ituverava,SP,287.77,1.0,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-27 16:30:26,250.0,37.77,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,3204.0,sao paulo,SP,furniture_decor
2b0edc4c59d83dcef85466718c36a317,5effe9491d0f5a1c12ee4a384ec09bdf,unavailable,2017-09-29 19:17:10,2017-09-29 20:00:07,,,2017-10-17 00:00:00,e9429d622d9e764ca60ba01bc252b0a8,8690,suzano,SP,112.91,,,,,,,,,,,,,,,,,,
181a57ecc4c8bfa112c048f609e257bf,7dc0154535f86be3f1a41d736db8206c,delivered,2017-12-16 12:38:04,2017-12-16 12:55:47,2017-12-19 12:53:35,2017-12-21 16:18:02,2018-01-16 00:00:00,cbfbf68c40fe74cdfa98f5b92c55c01b,88140,santo amaro da imperatriz,SC,396.35,1.0,6f4f2bb136fd2d8e8229355d8fec6b67,06e5eefc71ec47ae763c5c6f8db7064f,2017-12-21 12:55:47,379.94,16.41,construcao_ferramentas_seguranca,60.0,2492.0,4.0,350.0,16.0,16.0,16.0,91350.0,porto alegre,RS,construction_tools_safety
1c6ba4e1c9d47c2594130a03f164287c,8fa2c6042b9c1428ed48421012241e65,delivered,2018-08-13 16:38:03,2018-08-14 04:45:20,2018-08-14 15:14:00,2018-08-23 16:22:15,2018-08-28 00:00:00,bc3e7032668d3f411c227eec09221362,33900,ribeirao das neves,MG,32.23,1.0,553c5116d8f8866d39a1281071b3776f,fd386aa7bed2af3c7035c65506c9b4a3,2018-08-16 04:45:20,17.0,15.23,moveis_decoracao,43.0,149.0,1.0,500.0,20.0,10.0,15.0,4208.0,sao paulo,SP,furniture_decor
7a15f77a2e493fe39b2cafd081785e63,75671f1507d40188c0cdc8c21a5d1cb4,delivered,2018-04-03 14:25:24,2018-04-03 14:49:05,2018-04-05 21:17:47,2018-04-17 18:47:45,2018-04-23 00:00:00,85030cd9eacad0c7d2d8e842e463bed2,11900,registro,SP,184.17,1.0,76af9e7b28825784063eef745c2bb63a,10ff823eda2b032e2c93d17a7d294736,2018-04-09 14:49:05,168.9,15.27,utilidades_domesticas,46.0,696.0,1.0,2500.0,33.0,15.0,24.0,17280.0,pederneiras,SP,housewares
c7e76557ba75c7bf080e84d4b2601806,25d3a6dd1c4787e3921588aa1de6cdef,delivered,2018-03-10 00:15:34,2018-03-10 01:00:33,2018-03-10 16:46:36,2018-03-28 17:28:45,2018-04-17 00:00:00,30dcdd394e62170ca2afdec875f76e46,38073,uberaba,MG,59.47,1.0,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2018-03-15 00:30:49,39.52,19.95,brinquedos,57.0,341.0,2.0,583.0,20.0,21.0,20.0,88301.0,itajai,SP,toys
6d1d00752d412a243d22e2f6ebbbacd9,640cc066f62aebf3f02f10267b3b5954,delivered,2018-07-13 21:34:02,2018-07-13 21:50:13,2018-07-18 11:24:00,2018-07-23 18:25:29,2018-08-07 00:00:00,8eb54bbb77e7ed209d1c98cb9d05cff6,14730,monte azul paulista,SP,194.44,1.0,e716e067c266c9785c18204cb3592422,609e1a9a6c2539919b8205cf7c4e6ff0,2018-07-16 21:50:13,73.9,23.32,cama_mesa_banho,57.0,675.0,1.0,1150.0,28.0,14.0,16.0,88359.0,brusque,SC,bed_bath_table
f22420a030f491fdcaabbc5573a9ff39,001a57041f56400917a187dd74e6cbc1,delivered,2018-01-17 21:22:51,2018-01-18 21:16:24,2018-01-19 21:58:38,2018-01-20 12:07:32,2018-02-01 00:00:00,163b27a06a32c2fa565927170b59b5d4,2512,sao paulo,SP,53.72,1.0,d60c79092c4d9018a9e4f08f24b7a280,aced59e9b31ef866a94f9e7f29d8d418,2018-01-24 21:16:24,45.0,8.72,utilidades_domesticas,28.0,735.0,2.0,300.0,20.0,30.0,20.0,3306.0,sao paulo,SP,housewares
873c64b7d2c1e3856c72b20334b38dd2,d273f62095c748f3985731618c7467da,delivered,2017-07-07 20:29:15,2017-07-11 04:05:39,2017-07-12 17:22:26,2017-07-15 12:25:40,2017-08-16 00:00:00,c2bfc05aabae8a773d4ffc26b07831fd,70765,brasilia,DF,121.59,2.0,5b3aa845bba5aa7ba1216e36ae882cfa,7178f9f4dd81dcef02f62acdf8151e01,2017-07-20 04:05:39,14.9,25.63,beleza_saude,42.0,618.0,2.0,75.0,16.0,10.0,11.0,89560.0,videira,SC,health_beauty
923765fdb94682f0fa2229c76ba718fe,4e7f50e38bd6c41ce61f46ab4435f0fd,delivered,2017-05-02 21:45:24,2017-05-03 15:25:19,2017-05-05 07:55:33,2017-05-11 10:13:54,2017-05-23 00:00:00,f1629e4f93f5a1d55e736642a59e54a2,6273,osasco,SP,55.95,1.0,647b27e5ceb03b588feb44729221f8ed,1e483cc5c76fef08d3ca05f9a8af7d01,2017-05-09 15:25:19,44.99,10.96,papelaria,58.0,567.0,2.0,600.0,17.0,4.0,22.0,2929.0,sao paulo,SP,stationery
7264146dc0b366ab7e89b2f947bff7ef,b755f062c2c480beb455b40627f6dfd7,delivered,2018-04-29 23:43:15,2018-04-30 00:25:15,2018-05-02 14:11:00,2018-05-10 20:51:31,2018-05-18 00:00:00,a3286db77e34c2202da565d49da18c68,85604,francisco beltrao,PR,70.83,1.0,483691880798b6f0f657c203494cfe3a,5a05a16bb50629ee31afab8a6d4c2674,2018-05-07 00:25:15,51.5,19.33,utilidades_domesticas,55.0,582.0,2.0,1050.0,100.0,3.0,15.0,95076.0,caxias do sul,RS,housewares
010b143d83a59b355cd5a75c0f0fd785,c181ea8a3ec364246642e36dae84bf30,delivered,2017-08-30 23:28:35,2017-08-30 23:44:47,2017-08-31 21:12:48,2017-09-18 15:04:10,2017-10-06 00:00:00,51d121ddc025c1b70f8f62a1b727aecf,76870,ariquemes,RO,224.6,1.0,6ff1fc9209c7854704a4f75c9fac41b4,4e922959ae960d389249c378d1c939f5,2017-09-05 23:44:47,22.0,34.15,agro_industria_e_comercio,59.0,489.0,2.0,233.0,16.0,5.0,13.0,12327.0,jacarei,SP,agro_industry_and_commerce
dba140d12592fdc150bbeed0f7f1a32e,ed9445dc99e654763cc4800426235e7a,delivered,2018-01-06 09:39:48,2018-01-09 07:26:09,2018-01-09 20:48:04,2018-01-29 21:48:48,2018-02-09 00:00:00,7d928f93629614adf7a2ef548cd69622,24130,niteroi,RJ,65.11,1.0,e7bbc0d43d1f5cb09bab95b664236633,897060da8b9a21f655304d50fd935913,2018-01-17 07:26:09,49.0,16.11,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0,17.0,14092.0,ribeirao preto,SP,computers_accessories
c6d3e5adeb9ccf5e0d490834e0b24271,37b0c1a6d621193be536b00fc69f4da9,delivered,2017-08-11 10:47:44,2017-08-12 10:55:18,2017-08-17 21:17:49,2017-08-24 15:18:47,2017-09-04 00:00:00,d088a38f5ca7104f7b9e0cd15e542566,37550,pouso alegre,MG,180.58,1.0,ccd686475dbff77b93871eae4754526b,bacb1f0ed56ad24198f5810d2b3fe9a5,2017-08-17 10:55:18,163.8,16.78,brinquedos,60.0,528.0,2.0,3850.0,47.0,15.0,45.0,12328.0,jacarei,SP,toys
11de19a6b9ccdeeb0b0ef48d91cfd78b,d6f1934c2a18b56315cd529239c049a8,delivered,2017-10-29 17:12:41,2017-10-29 17:24:56,2017-10-30 18:52:13,2017-10-31 18:16:57,2017-11-10 00:00:00,73db255b34a3bb4f6b591ede69c80dc7,80045,curitiba,PR,131.54,1.0,dd841bf589f05e0948ddb0c8d2c749ab,77530e9772f57a62c906e1c21538ab82,2017-11-03 17:24:56,119.0,12.54,moveis_decoracao,58.0,2084.0,2.0,1350.0,69.0,11.0,11.0,80310.0,curitiba,PR,furniture_decor
175e57b0e30236d6cff85c13372a5592,df2db16f9c09041c651dcb651354da15,delivered,2018-01-17 07:53:24,2018-01-17 08:30:45,2018-01-17 18:33:20,2018-01-23 21:59:45,2018-02-16 00:00:00,dee2ff2ee1da81055763967c2f0f524c,30520,belo horizonte,MG,318.8,2.0,5994a2fdff4b0f9ca4376c4226adb442,33a17d60c64393351ebf1ef860f4e0f2,2018-01-23 08:30:45,129.97,29.43,utilidades_domesticas,42.0,464.0,4.0,8300.0,102.0,14.0,34.0,91510.0,porto alegre,RS,housewares
9d69b407879a8be17ac523d1e4b1e4a3,b42ad79fa33a8834e5472727f935df1e,delivered,2017-09-19 12:03:02,2017-09-20 02:30:25,2017-09-21 19:19:01,2017-09-25 16:47:50,2017-10-02 00:00:00,374e691dbb76d69d922f33c59431bb5f,2842,sao paulo,SP,213.74,1.0,0c7ec2b24166d57ac38a9db523711782,bd4889b5e9133b35b66e42a8665cea5c,2017-09-27 02:30:25,95.0,11.87,moveis_decoracao,22.0,250.0,1.0,1900.0,23.0,50.0,20.0,2963.0,sao paulo,SP,furniture_decor
be86cd9f96e674ebdbb586454780a1ea,7697f7872fb522d66c20682c7e9311e6,delivered,2018-01-14 21:59:23,2018-01-14 22:10:26,2018-01-16 22:21:35,2018-01-22 16:59:05,2018-02-20 00:00:00,1d9921da25bcad8d416a10a8b488ddcd,95600,taquara,RS,67.11,1.0,0aa889132d2e6b79778488c79d025d99,e62b2d6ac10570a035a30bafcf01d263,2018-01-21 22:10:26,52.0,15.11,informatica_acessorios,57.0,126.0,2.0,300.0,30.0,15.0,20.0,5767.0,sao paulo,SP,computers_accessories
bd7f6df012ed820ea52bf7f46da3026e,be2bfa73cb312a427f22e598733459d4,delivered,2018-06-10 22:50:53,2018-06-10 23:10:54,2018-06-12 12:51:00,2018-06-13 20:12:04,2018-06-21 00:00:00,62ae12b121b9cb06e97458dc2b3cf4fa,1423,sao paulo,SP,104.61,1.0,ad3cad415b6ec472fcdeff903a4a2567,099095b050cfe8eb1ddff5317587e96e,2018-06-13 23:10:54,89.99,14.62,utilidades_domesticas,51.0,386.0,2.0,2700.0,44.0,34.0,16.0,3322.0,sao paulo,SP,housewares
262b756fedea5f6b366d4b2502305836,8dc05898bdb12786a2bf61bcea1c5f74,delivered,2017-09-22 22:44:09,2017-09-22 22:55:18,2017-09-25 14:25:04,2017-09-26 18:37:47,2017-10-09 00:00:00,543879bd6d73f15bd0960295d0ef97e0,6050,osasco,SP,47.62,1.0,3cb35b42508b97cb50eb1f1090c9d719,093805f8f2aeb63881444571e1f48f30,2017-09-27 22:55:18,38.9,8.72,beleza_saude,47.0,2594.0,4.0,600.0,18.0,9.0,12.0,6236.0,osasco,SP,health_beauty
1d21d12aea4b6b1a7debf1e5e5604734,0120ff9de7b5aba7cd8676c093f189de,delivered,2018-01-25 15:50:30,2018-01-25 16:18:13,2018-01-26 18:12:45,2018-02-08 19:22:53,2018-03-05 00:00:00,3005e572ba8546283336ed219f88660d,12400,pindamonhangaba,SP,40.05,1.0,d72d96f0d7cf186681527ebca321eba4,91f5779a8731baca4809fdeade81803f,2018-02-08 16:18:13,26.11,13.94,esporte_lazer,22.0,541.0,1.0,568.0,22.0,13.0,15.0,27321.0,barra mansa,RJ,sports_leisure
b50e9081ca228b1950dba3678b9e13b8,434bc3aedc95ddf957860ece02f33b22,delivered,2017-11-25 18:26:39,2017-11-25 18:36:53,2017-11-27 17:58:42,2017-12-05 18:38:43,2017-12-19 00:00:00,d0ed9308bbe21930c658ae7a063d040e,25211,duque de caxias,RJ,317.78,2.0,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-11-30 18:36:53,49.0,18.37,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025.0,sao jose do rio preto,SP,garden_tools
57304eef5f1140a0c92e7e3857266f0c,a9d37a04d1d0b06e16d5c9455db7919b,delivered,2018-03-31 23:51:06,2018-04-01 00:11:16,2018-04-03 17:38:41,2018-04-04 19:38:50,2018-04-12 00:00:00,d92d360562e974e2cfeee5589472bcf3,9541,sao caetano do sul,SP,58.69,1.0,053dc19b1456837ad35f75a6fdce5988,9ed65337433adfbedefd23dd76eaa494,2018-04-05 00:11:16,50.4,8.29,esporte_lazer,44.0,1178.0,5.0,350.0,20.0,15.0,15.0,5462.0,sao paulo,SP,sports_leisure
f90185ee34b0b34c876b408aa6a5686b,fbd6146cc7936a7f362fb09d4526f445,delivered,2018-06-10 12:11:41,2018-06-10 12:31:46,2018-06-11 15:23:00,2018-06-12 18:42:25,2018-06-20 00:00:00,30f21e5e86c79c2c6e01ca00f1eb2e28,13209,jundiai,SP,85.41,1.0,01b154ceb5457897eb28b9e549f28219,77a515caa36327151d1cc6c32a9f00e1,2018-06-12 12:31:38,78.0,7.41,papelaria,54.0,447.0,1.0,400.0,25.0,10.0,17.0,9912.0,diadema,SP,stationery
f1946ea4e7c8c7c67815ada3c62d1e17,43a60a424d49dc4f077f6a9cf69e3c82,delivered,2017-11-19 18:58:13,2017-11-19 19:10:25,2017-11-22 20:04:17,2017-11-29 16:14:46,2017-12-14 00:00:00,8fabba01bdf76fa17ca1bb11d4ffa2e0,94935,cachoeirinha,RS,34.1,1.0,616916cbe0a6e8a16fdacd908f05d030,e9d99831abad74458942f21e16f33f92,2017-11-23 19:10:25,20.0,14.1,informatica_acessorios,52.0,108.0,4.0,200.0,30.0,12.0,20.0,3542.0,sao paulo,SP,computers_accessories
284fad6ff6974adc6de4153ed188acd6,2428ce92c7cecc70052fdbe27248797e,delivered,2018-05-17 08:35:28,2018-05-18 04:54:44,2018-05-18 15:06:00,2018-06-04 19:08:45,2018-06-05 00:00:00,e09928ea33a320aab0102137cd3744ab,30210,belo horizonte,MG,193.79,1.0,2de5c479fb0c490a0f2a2f3ab36e71b6,dfc5fb7259bb2b599ca565e6e9448f0f,2018-05-24 04:54:44,174.99,18.8,ferramentas_jardim,56.0,511.0,6.0,1050.0,22.0,21.0,16.0,9780.0,sao bernardo do campo,SP,garden_tools
12fcd7e7ba3b8dbe376fe73f27aa0a94,162ef1573c740876cf3265660c5ce579,delivered,2018-04-01 09:04:32,2018-04-01 09:15:15,2018-04-03 15:12:54,2018-04-18 01:43:27,2018-04-27 00:00:00,de19887b95fee78cb2d89525e8ceb499,36570,vicosa,MG,81.62,1.0,ba9943916136c9959e24f71bdae28faa,8c16d1f32a54d92897cc437244442e1b,2018-04-05 09:15:15,59.49,22.13,informatica_acessorios,46.0,669.0,3.0,200.0,35.0,2.0,25.0,89023.0,blumenau,SC,computers_accessories
cf6dae8cde51d9482f323783a76b6446,31ce650a18a3f7a0c506fb4bf728867f,delivered,2018-03-17 21:11:23,2018-03-17 21:29:11,2018-03-19 22:51:39,2018-03-29 02:56:36,2018-04-10 00:00:00,36d02d6dc2cafe7e7c6bf96b830270ab,24110,niteroi,RJ,196.68,2.0,c0aed8767e46cce56e77db0ceef83035,cda598c48d7c614bc1cad7d8ff6f0010,2018-03-22 21:28:41,79.9,18.44,automotivo,57.0,784.0,5.0,500.0,16.0,16.0,11.0,15137.0,mirassol,SP,auto
045fb730a757a5379d79bdbc42d4e84b,57cffec2e5c21ad9bee83cc699bfc9b0,delivered,2018-08-03 06:19:40,2018-08-04 04:10:19,2018-08-13 14:45:00,2018-08-17 00:31:36,2018-08-23 00:00:00,2ca298adaa0c377d5450bb1558b40e27,37701,pocos de caldas,MG,48.48,1.0,a783f0d718c28a1375f64c1dfff1818a,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-17 04:10:19,34.9,13.58,informatica_acessorios,59.0,1737.0,3.0,200.0,39.0,2.0,30.0,31255.0,belo horizonte,MG,computers_accessories
6b5c5552303cda9591b62780e16f6cbf,1fa44d866b6d96d933633cf6e9680116,delivered,2017-11-24 18:49:59,2017-11-24 22:17:37,2017-11-28 13:11:41,2017-12-22 01:12:50,2017-12-14 00:00:00,b5d53d4b36808ad0e132f63770cab45b,22793,rio de janeiro,RJ,46.1,1.0,d24659126d5bbd0b1bacba3e8d17a978,7b07b3c7487f0ea825fc6df75abd658b,2017-11-29 22:17:37,32.0,14.1,esporte_lazer,32.0,513.0,3.0,250.0,16.0,6.0,20.0,2016.0,sao paulo,SP,sports_leisure
8549f693ac0aefd770eee2cdd7e18e08,b1b2221afa08f6c771c5974659000cda,delivered,2017-12-27 21:28:45,2017-12-27 21:35:27,2017-12-28 18:42:16,2018-01-11 15:57:42,2018-01-30 00:00:00,91bfbff94623bda13fddde0d65acf76a,28300,itaperuna,RJ,43.09,1.0,42f61cf5c925b4e7fad27faee993c145,ea8482cd71df3c1969d7b9473ff13abc,2018-01-03 21:35:27,27.99,15.1,telefonia,56.0,530.0,5.0,300.0,17.0,4.0,12.0,4160.0,sao paulo,SP,telephony
dba741d70126a95feb85435175370edc,a4426f6a2cfe4a7cea7146f236bf41ae,canceled,2018-01-24 19:18:04,2018-01-24 19:57:20,2018-01-26 20:12:58,,2018-03-05 00:00:00,ecdfffcd4e62fdf81f20794f19b97cdb,35500,divinopolis,MG,86.83,1.0,70906e04da1eebf3d1b8791bd09ffe85,f457c46070d02cadd8a68551231220dd,2018-01-30 19:57:20,69.9,16.93,informatica_acessorios,51.0,518.0,1.0,214.0,18.0,14.0,13.0,87047.0,maringa,PR,computers_accessories
5761ffe3eb3586d8bce6917e443b3d08,e8afe1d6c042c044ec133bb45239012e,delivered,2018-06-19 07:57:29,2018-06-19 08:16:27,2018-06-20 08:42:00,2018-06-22 20:18:48,2018-07-12 00:00:00,66b3fb2e125ca468c309b14a63c18361,38500,monte carmelo,MG,146.5,2.0,dc7ec35f43d77d1bc4b8fbd8cf6bc7c8,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-06-22 08:16:27,59.49,13.76,bebes,29.0,280.0,1.0,700.0,25.0,21.0,19.0,30180.0,belo horizonte,MG,baby
bd6dce6c4936210f8fd197e2ba523fae,5614d75ab87c9cdd15aaa56ac850d034,delivered,2018-01-15 14:04:11,2018-01-17 03:39:29,2018-01-22 16:45:03,2018-02-21 15:29:37,2018-02-14 00:00:00,3a9aab332d472e048e154f1d1b8ea615,88540,otacilio costa,SC,631.71,1.0,34dcc2f0a890f961ee6252a1cd6ae3f2,729f06993dac8e860d4f02d7088ca48a,2018-01-23 03:39:29,470.0,161.71,utilidades_domesticas,59.0,1364.0,7.0,30000.0,60.0,65.0,60.0,13481.0,limeira,SP,housewares
ee9f6e9060450329e05aef3781e5ed38,bcbb4274a2c95a722079735b41f2d696,delivered,2017-11-23 19:33:21,2017-11-23 19:48:06,2017-11-30 00:18:45,2017-12-21 20:17:41,2017-12-22 00:00:00,72bd8ec700eb4e8b39ff2fa3b8f79de6,58431,campina grande,PB,344.34,2.0,b0c2a004d315a5ba0b19584393ac478c,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-29 19:47:36,135.9,36.27,cama_mesa_banho,51.0,220.0,1.0,2100.0,30.0,5.0,30.0,14940.0,ibitinga,SP,bed_bath_table
131a49afe3f297e46c9eab6f3a815b2a,266eb5a8fc8e3c3916870babf546da1d,delivered,2018-02-06 18:00:02,2018-02-07 03:10:07,2018-02-09 20:12:15,2018-02-16 18:10:11,2018-03-02 00:00:00,b35536d5a58b1d3ced149324c86223f0,3657,sao paulo,SP,37.44,1.0,b395922ca8e9ba82b2a81822968d0cf5,391fc6631aebcf3004804e51b40bcf1e,2018-02-13 03:10:07,24.75,12.69,moveis_decoracao,56.0,297.0,2.0,800.0,100.0,5.0,20.0,14940.0,ibitinga,SP,furniture_decor
22b559721353b303d170debdcd4b58c8,954a6423f0d2b7bea00783fe754b7d09,delivered,2018-05-24 16:32:54,2018-05-26 02:31:54,2018-05-28 13:33:00,2018-06-04 23:29:30,2018-06-26 00:00:00,ed7e58e8a165dfc7d5d9a1de51e9dd88,13450,santa barbara d'oeste,SP,99.37,1.0,921d31a1daa51460b7a95ea5f3ab64d5,0df3984f9dfb3d49ac6366acbd3bbb85,2018-06-04 02:31:38,83.9,15.47,beleza_saude,40.0,702.0,1.0,210.0,17.0,9.0,12.0,32604.0,betim,MG,health_beauty
aee1ebae09f6d91ca6a459bf47b14072,07cc6026f1fba9869ce6efc681fd190d,delivered,2018-04-10 07:39:30,2018-04-11 09:11:51,2018-04-12 02:42:36,2018-04-17 16:58:28,2018-05-04 00:00:00,12bc33b0d41518a36034c53c10e37129,34000,nova lima,MG,121.7,1.0,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-04-17 09:11:51,105.0,16.7,relogios_presentes,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,21840.0,rio de janeiro,RJ,watches_gifts
5503b14ddf7853393e5acf02e0128442,0219c0ad1f15c9d6d7fac84ccd3ec235,delivered,2017-03-13 17:39:56,2017-03-13 17:39:56,2017-03-17 09:43:19,2017-04-20 17:05:29,2017-04-13 00:00:00,3778fa7624b704c8630498a2787cfbc5,65903,imperatriz,MA,50.83,1.0,b57a4072f1286a401272930c85221f91,ef506c96320abeedfb894c34db06f478,2017-03-17 17:39:56,25.99,24.84,telefonia,52.0,387.0,3.0,200.0,19.0,3.0,11.0,3569.0,sao paulo,SP,telephony
709efe7f1c274357d00b90efa060027c,0b5847467fff3d3f1361491567e6a84f,delivered,2017-05-17 09:44:29,2017-05-17 09:55:19,2017-05-17 10:12:15,2017-05-23 15:05:44,2017-06-08 00:00:00,6b358d811b05ff63ce5f7086a521d543,33350,sao jose da lapa,MG,59.0,1.0,0ddc12518a71c5561e6c1054f3816a3e,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-05-23 09:55:19,44.9,14.1,utilidades_domesticas,41.0,1020.0,1.0,600.0,25.0,15.0,20.0,3929.0,sao paulo,SP,housewares
4726bb2be36557009e1f231af49916e0,510afdc891236e163630afa457975472,delivered,2018-02-14 15:22:57,2018-02-16 07:55:52,2018-02-20 17:46:58,2018-02-22 19:55:14,2018-03-01 00:00:00,4473c7b8da89833fc08fcd3443faea81,21230,rio de janeiro,RJ,24.84,1.0,7ec7316a34a907336bae0f4b56d12d24,537eb890efff034a88679788b647c564,2018-02-22 06:55:52,16.9,7.94,moveis_decoracao,47.0,477.0,3.0,50.0,16.0,3.0,11.0,20270.0,rio de janeiro,RJ,furniture_decor
9cb00de5b638536df59a274ce43e811d,cb2c4b5c307d9317df0ef548f4ced7cb,delivered,2018-03-25 23:49:29,2018-03-26 23:47:07,2018-03-27 18:57:38,2018-04-20 19:18:35,2018-04-16 00:00:00,3546c406bcfa417586d7bf240ec32161,88058,florianopolis,SC,88.41,1.0,a5c9c1711f61d2b63cf996b4928092ed,46dc3b2cc0980fb8ec44634e21d2718e,2018-04-01 23:47:07,69.99,18.42,brinquedos,24.0,669.0,1.0,1050.0,24.0,29.0,23.0,22240.0,rio de janeiro,RJ,toys
b62490833ad4da4f0f696c9358737651,36a52cbef5f4a32aed0c0215995985d4,delivered,2017-10-30 02:03:05,2017-10-31 04:30:15,2017-10-31 16:53:48,2017-11-08 17:54:43,2017-11-29 00:00:00,bdf66f18d41be7aa7fc10dc72e188357,63125,crato,CE,90.73,1.0,2196663031bcde078cede855ac0b5739,c9c7905cffc4ef9ff9f113554423e671,2017-11-07 04:30:15,65.0,25.73,esporte_lazer,43.0,1646.0,6.0,491.0,19.0,12.0,16.0,6871.0,itapecerica da serra,SP,sports_leisure
